,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,-0.1647384613752365,0.08258769661188126,0.04049620404839516,-0.054597124457359314,-0.03576252609491348,-0.023519352078437805,0.06873413175344467,-0.1510571837425232,0.14321854710578918,0.046377863734960556,0.1301887184381485,-0.03423507884144783,-0.3106687068939209,-0.1645042598247528,0.0425710529088974,0.1582317352294922,-0.1535750925540924,-0.09907186031341553,-0.12471222132444382,-0.08155940473079681,0.020306460559368134,0.03181523457169533,0.05097723752260208,0.11857876926660538,-0.13440687954425812,-0.2423284947872162,-0.14821282029151917,-0.15605634450912476,-0.03924271836876869,-0.03616204857826233,-0.11518560349941254,0.08694951981306076,-0.11467248201370239,-0.08586614578962326,0.06345239281654358,0.05570587143301964,-0.12055955827236176,-0.09282959252595901,0.15206943452358246,-0.01990237459540367,-0.13250845670700073,-0.07882650196552277,0.12584413588047028,0.2082979828119278,0.23533527553081512,0.014668166637420654,0.041602469980716705,-0.05804413557052612,0.13292258977890015,-0.28608307242393494,0.08975553512573242,0.13760438561439514,0.14098025858402252,0.10901755839586258,0.15653540194034576,-0.1775524914264679,0.01851552724838257,0.1502070426940918,-0.20045293867588043,0.13966122269630432,0.013044551014900208,-0.21640093624591827,-0.05883709713816643,-0.0282188281416893,0.13439954817295074,0.20048841834068298,-0.10907977819442749,-0.1547352820634842,0.19126544892787933,-0.18630602955818176,-0.10671766102313995,0.07062217593193054,-0.1106879785656929,-0.22850200533866882,-0.3552723526954651,0.03249214589595795,0.37953507900238037,0.21606242656707764,-0.19803568720817566,0.0019050315022468567,-0.056719522923231125,-0.03430773317813873,0.07472524791955948,0.13228699564933777,-0.13684682548046112,-0.015081852674484253,-0.1419440358877182,-0.0007250159978866577,0.1856028288602829,-0.050747133791446686,-0.01113385334610939,0.2890818119049072,0.03240746259689331,0.0607185885310173,0.028508851304650307,0.020335614681243896,-0.03264284133911133,-0.018447715789079666,-0.11181296408176422,0.010026656091213226,0.06590747833251953,-0.1221114993095398,0.03493115305900574,0.07260183990001678,-0.12092812359333038,0.08568764477968216,0.033587269484996796,-0.01692257635295391,-0.12077465653419495,-0.12735497951507568,-0.12427674233913422,0.0497736930847168,0.14013563096523285,-0.26141664385795593,0.18960773944854736,0.16421136260032654,-0.0009706201963126659,0.11635342985391617,0.02971353754401207,0.06310249119997025,0.030312150716781616,-0.12620776891708374,-0.09884404391050339,-0.029277849942445755,0.17940270900726318,-0.011158958077430725,0.023771479725837708,0.06920692324638367
1,-0.08152105659246445,0.015787161886692047,0.00261809304356575,0.04649023711681366,-0.06533773243427277,-0.08213100582361221,0.04037853702902794,-0.19251583516597748,0.1246066614985466,-0.10345819592475891,0.14667247235774994,-0.08153259009122849,-0.3206256628036499,-0.030278537422418594,-0.02777954190969467,0.146632581949234,-0.1753935068845749,-0.022401675581932068,-0.12977561354637146,-0.0925067663192749,0.043487176299095154,0.07529762387275696,0.11682199686765671,0.011924460530281067,-0.07845434546470642,-0.34614992141723633,-0.02432793751358986,-0.12018662691116333,-0.01689988747239113,-0.009449958801269531,-0.018825016915798187,0.12917637825012207,-0.16055205464363098,-0.04756234958767891,0.0019191727042198181,-0.0013205446302890778,-0.05538589507341385,-0.06373743712902069,0.25706449151039124,0.06443646550178528,-0.22860613465309143,-0.05444391071796417,-0.017521940171718597,0.211870476603508,0.2383335679769516,-0.010819647461175919,0.004016483202576637,-0.11022326350212097,0.15246956050395966,-0.2889496088027954,-0.041388507932424545,0.13489003479480743,0.1140182614326477,-0.015630654990673065,0.04799496382474899,-0.10237826406955719,-0.017315268516540527,0.07846717536449432,-0.20422178506851196,0.01966484636068344,0.09067566692829132,-0.12822076678276062,0.03271660953760147,-0.018473051488399506,0.12666307389736176,0.054661862552165985,-0.10293388366699219,0.02248222380876541,0.12797094881534576,-0.19485512375831604,-0.03597470745444298,0.023519668728113174,-0.07866574823856354,-0.2702922821044922,-0.31159067153930664,-0.043281689286231995,0.41249150037765503,0.14699317514896393,-0.13850495219230652,-0.06302400678396225,-0.11293406784534454,-0.032937269657850266,0.1551039069890976,0.08139835298061371,-0.06324290484189987,-0.06785343587398529,-0.07486966252326965,0.0005157887935638428,0.2124273180961609,-0.09158915281295776,-0.09144264459609985,0.27095529437065125,-0.024362418800592422,-0.005194470286369324,0.008773187175393105,0.05468692630529404,-0.11350268125534058,-0.01770659163594246,-0.09965912997722626,-0.024633027613162994,0.043950289487838745,-0.1530378758907318,0.0648994967341423,0.08111152052879333,-0.20472489297389984,0.12079602479934692,-0.0471256822347641,-0.041764676570892334,0.05497005581855774,-0.08163580298423767,-0.11261073499917984,0.004517287015914917,0.14039050042629242,-0.17261137068271637,0.16192515194416046,0.1853574812412262,-0.05368577688932419,0.19223469495773315,0.01280871033668518,0.05405653268098831,-0.0667700469493866,-0.025035694241523743,-0.13612738251686096,-0.13563434779644012,0.10947336256504059,0.09905466437339783,0.08441588282585144,-0.024601630866527557
2,-0.1740638166666031,0.0580407977104187,0.07716068625450134,-0.024026915431022644,-0.0899478942155838,-0.07065622508525848,0.054471954703330994,-0.1211920827627182,0.12955062091350555,-0.0443570502102375,0.16489733755588531,-0.01967402547597885,-0.22119581699371338,-0.10029727965593338,0.03869315981864929,0.21342003345489502,-0.10118233412504196,-0.14325958490371704,-0.1600503921508789,-0.0636240541934967,0.008983602747321129,0.00019429693929851055,-0.003862779587507248,0.1203538179397583,-0.054922230541706085,-0.2901320457458496,-0.08807893097400665,-0.057918302714824677,0.0015150941908359528,-0.00796385109424591,-0.11761990189552307,0.1208316832780838,-0.12426994740962982,-0.09266825020313263,0.08532554656267166,0.09067562967538834,-0.11644423007965088,-0.11325536668300629,0.16509094834327698,-0.045996539294719696,-0.229371577501297,-0.04470503330230713,0.08599407970905304,0.2277834117412567,0.2097276896238327,-0.023996684700250626,0.06000348925590515,-0.06767594814300537,0.1523628830909729,-0.24418729543685913,0.03241303563117981,0.13313794136047363,0.13580411672592163,0.06852301210165024,0.12904249131679535,-0.12736603617668152,0.0317876935005188,0.20889467000961304,-0.23257674276828766,0.07240854948759079,0.04096446931362152,-0.21691986918449402,-0.04477193206548691,-0.1318218857049942,0.11750379949808121,0.1488140970468521,-0.13224878907203674,-0.17813740670681,0.17706507444381714,-0.16245953738689423,-0.06279301643371582,0.09868381172418594,-0.11811694502830505,-0.24450433254241943,-0.3619621992111206,0.0473337322473526,0.40468671917915344,0.19909164309501648,-0.1460912525653839,-0.020455949008464813,0.001235688105225563,-0.048377953469753265,0.060822032392024994,0.14243511855602264,-0.09595385193824768,-0.05512674152851105,-0.10923581570386887,-0.01655566692352295,0.18937693536281586,0.017784208059310913,-0.02502836287021637,0.21389877796173096,0.01507759839296341,-0.026733629405498505,-0.03515581414103508,0.08357646316289902,-0.055396825075149536,0.0058018602430820465,-0.11186467111110687,0.023020729422569275,-0.013868175446987152,-0.12766142189502716,0.012693628668785095,0.08291743695735931,-0.13296715915203094,0.08656350523233414,-0.0387321412563324,0.041072942316532135,-0.09691622853279114,-0.0819435566663742,-0.1231660544872284,0.013033419847488403,0.07870954275131226,-0.2451619952917099,0.13322900235652924,0.20218399167060852,0.04811648651957512,0.09821891039609909,0.026983536779880524,0.0308326855301857,0.025214888155460358,-0.11671385914087296,-0.15781351923942566,-0.05550842359662056,0.16672565042972565,-0.030161119997501373,0.03572565317153931,0.05521703511476517
3,-0.1583925485610962,0.043816640973091125,0.02963896095752716,-0.04160327836871147,-0.03716661036014557,-0.055248163640499115,0.04481221362948418,-0.1587025225162506,0.1060144305229187,0.02189585193991661,0.1565464735031128,-0.027611810714006424,-0.30099886655807495,-0.18636250495910645,0.05677751451730728,0.1598023772239685,-0.15184950828552246,-0.1027579978108406,-0.11443249136209488,-0.06770084798336029,0.04274778068065643,0.00346464104950428,0.023789122700691223,0.13700024783611298,-0.14744997024536133,-0.2170528620481491,-0.16264577209949493,-0.15452060103416443,-0.03510897234082222,-0.04537045955657959,-0.10755645483732224,0.1163012683391571,-0.11488601565361023,-0.0891125351190567,0.07379449903964996,0.07085084915161133,-0.09505602717399597,-0.09475095570087433,0.15363100171089172,-0.028846779838204384,-0.15794862806797028,-0.0760641098022461,0.09987122565507889,0.22946283221244812,0.22581534087657928,0.012965086847543716,0.054067131131887436,-0.04638773202896118,0.13067573308944702,-0.28789255023002625,0.06809733808040619,0.13569843769073486,0.15706796944141388,0.08829767256975174,0.12371762096881866,-0.20955294370651245,0.02696320414543152,0.1577071249485016,-0.23768359422683716,0.1275249868631363,-0.0023792386054992676,-0.2502191662788391,-0.04974404349923134,-0.038986437022686005,0.1325078010559082,0.1885446161031723,-0.13796785473823547,-0.152093768119812,0.2112778276205063,-0.17501544952392578,-0.08376558870077133,0.09724847227334976,-0.1331416368484497,-0.251792848110199,-0.3791338801383972,0.022740647196769714,0.4077652394771576,0.2022217959165573,-0.20770695805549622,-0.00222005695104599,-0.07299082726240158,-0.03241448849439621,0.06794827431440353,0.1293460726737976,-0.09519465267658234,-0.031746119260787964,-0.1481795310974121,0.005948051810264587,0.1877867579460144,-0.06341517716646194,-0.008858684450387955,0.25671225786209106,0.028286729007959366,0.02987312525510788,0.016209403052926064,0.04659392684698105,-0.031387440860271454,-0.01897970587015152,-0.09862864017486572,0.026180915534496307,0.038387686014175415,-0.13839022815227509,0.0299672931432724,0.07906772941350937,-0.12119435518980026,0.0963289812207222,0.04802054911851883,-0.03384244441986084,-0.14282262325286865,-0.1351333111524582,-0.14534541964530945,0.0520000159740448,0.13582099974155426,-0.29506874084472656,0.1940843015909195,0.19363337755203247,0.01839642971754074,0.13263028860092163,0.018757767975330353,0.06348805874586105,0.011693865060806274,-0.15749162435531616,-0.11965607851743698,-0.0508437417447567,0.17650337517261505,-0.007119946181774139,0.032046809792518616,0.047914355993270874
4,-0.08229581266641617,0.020641006529331207,0.016059283167123795,0.03235727921128273,-0.06719134747982025,-0.07360149174928665,0.02770795300602913,-0.1808096468448639,0.14647376537322998,-0.10284966975450516,0.16400699317455292,-0.09206844121217728,-0.3259563446044922,-0.0069542378187179565,-0.03640089929103851,0.15119165182113647,-0.18214908242225647,-0.011112883687019348,-0.12125095725059509,-0.09701329469680786,0.04577675089240074,0.09737028181552887,0.10275846719741821,0.018275097012519836,-0.09317317605018616,-0.33698517084121704,-0.019911959767341614,-0.13711506128311157,-0.017806315794587135,-0.010000959038734436,-0.021893488243222237,0.13423463702201843,-0.15134504437446594,-0.054029013961553574,0.003231644630432129,-0.010616526007652283,-0.05526860058307648,-0.05876089259982109,0.25929543375968933,0.07674916088581085,-0.2321278154850006,-0.04876105487346649,-0.008883088827133179,0.2139154076576233,0.2275630235671997,-0.006505489349365234,0.002985606901347637,-0.10382591187953949,0.15531539916992188,-0.29954156279563904,-0.03371855616569519,0.1291753500699997,0.12517736852169037,-0.026716560125350952,0.06240353733301163,-0.12464629113674164,-0.026669055223464966,0.08729624003171921,-0.20231623947620392,0.037031859159469604,0.09846732020378113,-0.12381033599376678,0.03041326254606247,-0.00475667417049408,0.12822653353214264,0.05727493390440941,-0.09948273748159409,0.019716210663318634,0.1244678720831871,-0.18201175332069397,-0.03759145736694336,0.040828488767147064,-0.07809041440486908,-0.2639489769935608,-0.3051261603832245,-0.04068337380886078,0.4279818534851074,0.12548202276229858,-0.1451336145401001,-0.04865795373916626,-0.10563420504331589,-0.037091340869665146,0.15801210701465607,0.0797434076666832,-0.061699774116277695,-0.07596184313297272,-0.07315561920404434,-0.019547998905181885,0.20867490768432617,-0.08957919478416443,-0.07702965289354324,0.2790604829788208,-0.024389784783124924,-0.007927179336547852,0.01247560977935791,0.0449104905128479,-0.12660719454288483,-0.030299518257379532,-0.0892280712723732,-0.03694896399974823,0.039291612803936005,-0.1462046504020691,0.05098198354244232,0.07557804882526398,-0.22315946221351624,0.11733391880989075,-0.04668977111577988,-0.04865049570798874,0.05967625230550766,-0.06912927329540253,-0.10183389484882355,0.0008561909198760986,0.15508154034614563,-0.1774195432662964,0.13863545656204224,0.16884371638298035,-0.05786508321762085,0.1961737722158432,0.017863117158412933,0.05023141950368881,-0.060586392879486084,-0.006950125098228455,-0.14245609939098358,-0.13776928186416626,0.11227883398532867,0.08196285367012024,0.0758211761713028,-0.027107320725917816
5,-0.14777009189128876,0.08442425727844238,0.07536530494689941,-0.013121295720338821,-0.04202622175216675,-0.06788729131221771,0.0394376739859581,-0.09299812465906143,0.13992154598236084,-0.020771227777004242,0.22378116846084595,0.0003657490015029907,-0.24322868883609772,-0.12857121229171753,0.07605873793363571,0.18594734370708466,-0.08796926587820053,-0.11957502365112305,-0.16162239015102386,0.001567646861076355,0.05607384443283081,0.03181503340601921,0.0054442062973976135,0.14359471201896667,-0.09924209117889404,-0.3024097979068756,-0.09305761009454727,-0.032526757568120956,-0.015191817656159401,-0.06184947490692139,-0.12026473879814148,0.1327492594718933,-0.11568930745124817,-0.10159371793270111,0.08066904544830322,0.1402919739484787,-0.07985369861125946,-0.13059239089488983,0.15553703904151917,-0.030175749212503433,-0.22559720277786255,-0.0034974217414855957,0.03091532737016678,0.23588120937347412,0.2044537365436554,-0.05072934925556183,0.07836484909057617,-0.08823665976524353,0.10238165408372879,-0.2683628797531128,0.003530534915626049,0.16569587588310242,0.1065472960472107,0.06264244765043259,0.11138029396533966,-0.12603074312210083,0.03942945599555969,0.17931851744651794,-0.27367839217185974,0.013892149552702904,0.020718589425086975,-0.17631173133850098,-0.016180455684661865,-0.10344825685024261,0.07965235412120819,0.153450608253479,-0.1360202431678772,-0.1949377804994583,0.12501946091651917,-0.18271474540233612,-0.057461075484752655,0.1388271152973175,-0.12668377161026,-0.2695426046848297,-0.3482438325881958,0.042020589113235474,0.3951185643672943,0.1925927698612213,-0.19807162880897522,0.022837568074464798,-0.03719814494252205,-0.07038295269012451,0.06500310450792313,0.12176477164030075,-0.037317924201488495,-0.03409622609615326,-0.15140877664089203,0.035398855805397034,0.19157138466835022,0.025532662868499756,-0.0019132569432258606,0.24193745851516724,0.05635105073451996,-0.01198604702949524,0.011560140177607536,0.09822370111942291,-0.03629433363676071,0.01758483797311783,-0.09856043010950089,0.051541611552238464,-0.018081732094287872,-0.08485307544469833,0.0017383545637130737,0.08048738539218903,-0.11581867933273315,0.12467457354068756,-0.013748541474342346,0.014559745788574219,-0.06745106726884842,-0.09902223944664001,-0.11889321357011795,-0.0026853084564208984,0.086993008852005,-0.28735029697418213,0.10791511088609695,0.1831125169992447,0.01746993511915207,0.09019674360752106,0.0054958537220954895,0.0634848028421402,0.009510934352874756,-0.11338810622692108,-0.16488926112651825,-0.03907138109207153,0.13394352793693542,-0.03289732336997986,0.03279122710227966,0.009416475892066956
6,-0.11355561017990112,0.02614714950323105,0.05585286766290665,-0.07701262086629868,-0.1580284833908081,0.030259691178798676,-0.068553626537323,-0.12844127416610718,0.11549848318099976,-0.07601886987686157,0.18994690477848053,-0.014456210657954216,-0.3145381808280945,0.013549990952014923,-0.009442098438739777,0.16317255795001984,-0.18920300900936127,-0.16560573875904083,-0.06105101853609085,-0.02415744960308075,-0.06653019040822983,0.06074714660644531,0.0998455286026001,-0.010117262601852417,-0.13779638707637787,-0.3918948769569397,-0.11580044031143188,-0.1308870017528534,0.05046308785676956,-0.0010344088077545166,-0.02470387890934944,0.06545837223529816,-0.14339995384216309,0.028220225125551224,0.07293163239955902,0.10953589528799057,-0.15300820767879486,-0.09559094905853271,0.1460699737071991,-0.05244084447622299,-0.26603782176971436,-0.04520188271999359,0.04371291399002075,0.20728150010108948,0.20250411331653595,0.049947720021009445,0.10270155966281891,-0.0946032851934433,-0.0041856467723846436,-0.2848151922225952,0.11820309609174728,0.15470615029335022,-0.010552615858614445,0.09451372921466827,0.047166310250759125,-0.1949162483215332,0.012054890394210815,0.19578073918819427,-0.18521657586097717,0.04962103068828583,0.1140650063753128,-0.003694891929626465,0.054461292922496796,0.0018797814846038818,0.27527332305908203,0.12392470985651016,-0.182816743850708,-0.1215740516781807,0.20078694820404053,-0.1743783950805664,-0.01549551635980606,0.086708202958107,-0.144552081823349,-0.27209940552711487,-0.20347118377685547,0.02721366286277771,0.40325838327407837,0.11654587090015411,-0.0365753248333931,0.03344704955816269,-0.06853272020816803,-0.023407094180583954,0.02883463352918625,0.08256930112838745,-0.05996346101164818,-0.030414126813411713,-0.09515877068042755,0.02383360266685486,0.2520308792591095,-0.07740708440542221,0.014338891953229904,0.2655264139175415,-0.005236033350229263,-0.02908361703157425,0.059454403817653656,0.16786456108093262,-0.04402700811624527,0.007671885192394257,-0.12241793423891068,0.00844728946685791,0.004499286413192749,-0.10937446355819702,-0.005043476819992065,0.09021519124507904,-0.11640074104070663,0.18825899064540863,-0.01424439251422882,0.011656668037176132,-0.013120442628860474,-0.07096143066883087,-0.046577684581279755,-0.05459316074848175,0.19065068662166595,-0.3081071376800537,0.23459327220916748,0.2090662121772766,0.09046202898025513,0.18669942021369934,0.05805683881044388,0.04396877437829971,0.022489584982395172,-0.11219967901706696,-0.21230684220790863,-0.053534913808107376,0.05138661339879036,-0.02876148372888565,-0.004821226000785828,0.10450932383537292
7,-0.21126854419708252,0.025022178888320923,-0.007062342017889023,-0.127950519323349,-0.22782985866069794,-0.03842082992196083,0.013742469251155853,-0.06574122607707977,0.12778368592262268,-0.07061415165662766,0.10164964944124222,-0.0025625713169574738,-0.18978090584278107,0.08631835877895355,-0.06275584548711777,0.10436299443244934,-0.1469939947128296,-0.12731994688510895,-0.125920370221138,-0.2184356153011322,-0.03860560059547424,0.15630915760993958,-0.04487580060958862,0.10521413385868073,-0.08411753922700882,-0.10508887469768524,-0.027952786535024643,-0.07937979698181152,0.12535947561264038,-0.08821147680282593,-0.020987894386053085,0.09116245061159134,-0.18219229578971863,-0.04312627762556076,0.1133633702993393,0.09872449934482574,-0.0318303257226944,-0.12389616668224335,0.1946963220834732,-0.05810714140534401,-0.16202029585838318,-0.0816371738910675,0.12479083985090256,0.23092582821846008,0.23076896369457245,-0.10916171967983246,-0.05401001498103142,-0.03812792897224426,0.16938254237174988,-0.2547086477279663,0.012377358973026276,0.12439075112342834,0.07792411744594574,0.03137806057929993,0.045929841697216034,-0.18183490633964539,-0.0421811044216156,0.22749772667884827,-0.11814859509468079,0.07932437211275101,0.005363583564758301,-0.1876412332057953,-0.06720787286758423,-0.10224934667348862,0.14317862689495087,0.09373834729194641,-0.11447448283433914,-0.2643962800502777,0.19146007299423218,-0.1958446055650711,-0.09857934713363647,0.17147153615951538,-0.06413298845291138,-0.10000523924827576,-0.20704865455627441,0.018500298261642456,0.4012269973754883,0.10306472331285477,-0.10701364278793335,0.07884769141674042,-0.05940854549407959,-0.0851806253194809,0.00037798285484313965,0.09612672030925751,-0.0655234232544899,-0.06807148456573486,-0.077049121260643,0.02852843701839447,0.27285149693489075,-0.009796582162380219,-0.04834675416350365,0.16365358233451843,0.001988522708415985,-0.031102433800697327,0.021790526807308197,0.11919771134853363,-0.1219470351934433,-0.060978155583143234,-0.06131845712661743,-0.03597036749124527,0.053137004375457764,-0.13575097918510437,-0.014961034059524536,0.1756783127784729,-0.1523793339729309,0.13659773766994476,-0.06847085803747177,-0.003479674458503723,-0.08466631919145584,-0.09527543187141418,-0.008787184953689575,0.047274306416511536,0.1693386733531952,-0.22935625910758972,0.19971609115600586,0.11829793453216553,-0.01184522733092308,0.1600063145160675,0.02262631058692932,0.005103051662445068,0.07257427275180817,-0.023742064833641052,-0.11676216870546341,-0.13080477714538574,0.054381612688302994,-0.07533092796802521,0.02956049144268036,0.051366209983825684
8,-0.059042513370513916,0.012642741203308105,0.07830964773893356,0.01413390226662159,-0.08040415495634079,-0.005765937268733978,0.06423163414001465,-0.1757556051015854,0.1322922259569168,-0.08795773237943649,0.2014193832874298,-0.07133733481168747,-0.35435229539871216,-0.0051406435668468475,-0.06899560987949371,0.13112834095954895,-0.19382941722869873,0.01205357164144516,-0.09688644111156464,-0.04285650700330734,0.061742402613162994,0.10322269797325134,0.06044480577111244,0.009607270359992981,-0.10380023717880249,-0.2946012020111084,-0.053556688129901886,-0.11091248691082001,-0.027004988864064217,0.02584598958492279,-0.03367656096816063,0.1165761947631836,-0.15960583090782166,-0.06408646702766418,0.004413194954395294,-0.03681771457195282,-0.07928667962551117,-0.08374688774347305,0.22088722884655,0.053358688950538635,-0.23738589882850647,-0.05100099742412567,0.029665477573871613,0.1948174089193344,0.2214110791683197,-0.03259885311126709,0.0019667111337184906,-0.10930781066417694,0.1156926080584526,-0.32075026631355286,-0.041713912039995193,0.1571275293827057,0.09289123117923737,0.03376397490501404,0.043145664036273956,-0.1440892070531845,-0.049262166023254395,0.12029991298913956,-0.16389131546020508,0.027434933930635452,0.07877802848815918,-0.12164414674043655,0.04904187470674515,-0.02709771692752838,0.08757399767637253,0.07766856253147125,-0.09406474977731705,-0.07624664157629013,0.15480147302150726,-0.17900961637496948,-0.06886832416057587,0.08525702357292175,-0.10456064343452454,-0.22760838270187378,-0.29379841685295105,-0.03806377947330475,0.4525097608566284,0.141497403383255,-0.13887730240821838,-0.06817343831062317,-0.19024395942687988,-0.01781616359949112,0.14198994636535645,0.04935380816459656,0.01438874751329422,-0.0723961815237999,-0.07577177882194519,-0.027288630604743958,0.20749430358409882,-0.1053372472524643,-0.06266181915998459,0.27216649055480957,0.0041977837681770325,-0.05574400722980499,0.03350997716188431,0.06517715007066727,-0.11699766665697098,-0.002477820962667465,-0.12998345494270325,-0.04422131925821304,0.01458992063999176,-0.13012447953224182,0.07797865569591522,0.1231192946434021,-0.2304675430059433,0.1541224718093872,-0.01868470013141632,-0.0559975802898407,0.08359423279762268,-0.09954632818698883,-0.09094680100679398,0.04097531735897064,0.17562797665596008,-0.21603652834892273,0.1614277958869934,0.12964347004890442,-0.054727740585803986,0.16991238296031952,0.008900895714759827,0.07987937331199646,-0.09881595522165298,-0.055584169924259186,-0.137051522731781,-0.1516450047492981,0.08647983521223068,0.06722550094127655,0.06291322410106659,-0.05100907385349274
9,-0.021251365542411804,0.04445507377386093,-0.005444522015750408,-0.023233547806739807,-0.05964849144220352,-0.11215593665838242,0.03827401250600815,-0.13215723633766174,0.13434918224811554,0.009199626743793488,0.2922816574573517,-0.08644513785839081,-0.24325121939182281,-0.07724886387586594,-0.0855880007147789,0.11786144971847534,-0.0721680149435997,-0.03584840148687363,-0.20953309535980225,-0.021666035056114197,-0.0941423699259758,-0.0332614928483963,0.14076417684555054,0.017000623047351837,-0.05692432075738907,-0.2927272617816925,-0.10402087867259979,-0.05641757324337959,0.05779355391860008,-0.02395366132259369,-0.034127429127693176,0.0797361359000206,-0.2322193831205368,-0.20041820406913757,0.03389421105384827,-0.02951842173933983,-0.14153005182743073,-0.02943424880504608,0.27031007409095764,0.08601231127977371,-0.16556239128112793,0.08085790276527405,7.255375385284424e-05,0.29393675923347473,0.2667999863624573,-0.021739527583122253,0.04517050087451935,-0.11331768333911896,0.05995304882526398,-0.32381755113601685,0.05657472833991051,0.15157808363437653,0.17181089520454407,0.06129664182662964,0.08304302394390106,-0.08111508935689926,-0.002207726240158081,0.18319645524024963,-0.158042311668396,0.0807412788271904,0.10445653647184372,0.023091726005077362,0.009808141738176346,-0.11196163296699524,0.12390311807394028,0.13093766570091248,-0.1170559749007225,-0.09229929000139236,0.12366578727960587,-0.14320813119411469,0.03107437491416931,0.0748850405216217,-0.07541137933731079,-0.23365838825702667,-0.33199337124824524,0.07704105973243713,0.33904221653938293,0.18943001329898834,-0.15243354439735413,-0.07597646117210388,-0.13616900146007538,-0.019868500530719757,-0.024139702320098877,-0.061752527952194214,-0.12608730792999268,-0.05060851573944092,-0.07222523540258408,-0.025896385312080383,0.14621272683143616,-0.06483379006385803,-0.051291324198246,0.2347489595413208,-0.039753492921590805,-0.008746258914470673,0.0310811884701252,0.07737212628126144,-0.14138109982013702,0.008240414783358574,-0.15078693628311157,0.07767751812934875,-0.013966582715511322,-0.1884106695652008,0.07770240306854248,0.06127447634935379,-0.15611523389816284,0.15828469395637512,-0.06802321970462799,-0.027605855837464333,-0.012366816401481628,-0.013334140181541443,-0.053877007216215134,0.010782629251480103,0.15675200521945953,-0.21242572367191315,0.26551175117492676,0.16009411215782166,0.01605956256389618,0.08537302911281586,0.09630382061004639,0.034223705530166626,-0.06603877246379852,0.06231897324323654,-0.04319429397583008,-0.11102771759033203,-0.03042764402925968,-0.006584174931049347,0.05723738670349121,0.04154299944639206
